USGS_site,datetime,q,no3_mg_per_l,no3_gse,total_p_mg_per_l,total_p_gse,ssc_mg_per_l,ssc_gse
05447500,2017-01-18,4010.00,4.97,1.06,0.35,1.63,388.45,2.54
05447500,2017-01-19,2520.00,5.31,1.05,0.22,1.59,235.68,2.16
05447500,2017-01-20,2460.00,7.00,1.04,0.18,1.56,225.09,2.08
05447500,2017-01-21,2260.00,6.53,1.05,0.17,1.55,223.75,2.30
05447500,2017-01-22,2020.00,6.50,1.05,0.16,1.58,268.18,2.36
05447500,2017-01-23,1770.00,6.33,1.05,0.14,1.57,213.25,2.14
05447500,2017-01-24,1550.00,6.00,1.05,0.13,1.57,199.66,2.13
05447500,2017-01-25,1430.00,5.80,1.05,0.12,1.53,177.31,2.12
05447500,2017-01-26,1370.00,5.77,1.05,0.13,1.56,170.71,2.08
05447500,2017-01-27,1320.00,5.81,1.05,0.12,1.57,169.76,2.14
05447500,2017-01-28,1230.00,5.82,1.05,0.12,1.56,148.94,2.17
05447500,2017-01-29,1150.00,5.61,1.05,0.12,1.59,156.26,2.28
05447500,2017-01-30,1070.00,5.89,1.23,0.11,1.66,128.39,2.39
05447500,2017-01-31,1010.00,5.44,1.22,0.10,1.59,162.13,2.27
05447500,2017-02-01,942.00,5.33,1.22,0.10,1.58,148.63,2.20
05447500,2017-02-02,849.00,4.98,1.06,0.10,1.60,117.51,2.15
05447500,2017-02-03,824.00,4.94,1.06,0.10,1.75,116.07,2.68
05447500,2017-02-04,822.00,5.25,1.06,0.11,1.81,103.71,2.68
05447500,2017-02-05,798.00,5.60,1.05,0.09,1.64,114.20,2.28
05447500,2017-02-06,777.00,5.02,1.22,0.09,1.58,134.91,2.18
05447500,2017-02-07,753.00,4.76,1.22,0.08,1.60,178.00,2.32
05447500,2017-02-08,821.00,4.51,1.07,0.09,1.57,153.08,2.07
05447500,2017-02-09,776.00,4.81,1.06,0.10,1.65,145.04,2.41
05447500,2017-02-10,725.00,4.88,1.06,0.09,1.61,124.50,2.25
05447500,2017-02-11,762.00,4.73,1.06,0.09,1.57,145.58,2.11
05447500,2017-02-12,705.00,4.72,1.23,0.08,1.61,158.57,2.21
05447500,2017-02-13,684.00,4.74,1.22,0.08,1.60,137.00,1.00
05447500,2017-02-14,662.00,4.08,1.07,0.08,1.56,163.83,2.22
05447500,2017-02-15,665.00,4.08,1.07,0.09,1.57,166.63,2.16
05447500,2017-02-16,653.00,4.13,1.07,0.08,1.57,148.43,2.15
05447500,2017-02-17,638.00,4.12,1.07,0.08,1.57,156.87,2.16
05447500,2017-02-18,622.00,4.09,1.07,0.08,1.61,173.79,2.16
05447500,2017-02-19,603.00,4.01,1.07,0.08,1.59,168.29,2.16
05447500,2017-02-20,578.00,3.94,1.07,0.07,1.61,165.66,2.30
05447500,2017-02-21,587.00,3.82,1.07,0.08,1.61,191.37,2.28
05447500,2017-02-22,583.00,3.65,1.08,0.08,1.63,183.07,2.37
05447500,2017-02-23,583.00,4.36,1.23,0.07,1.65,186.06,2.26
05447500,2017-02-24,589.00,4.48,1.24,0.07,1.61,165.84,2.52
05447500,2017-02-25,583.00,4.51,1.22,0.07,1.60,150.60,2.25
05447500,2017-02-26,566.00,4.53,1.23,0.07,1.59,149.83,2.26
